,frame,id,y,x,dy,dx,a,b,c,d,person_names,status
756,481,1,930.85,315.98,89.01,338.89,1,-1,-1,-1,Customer,Working
757,481,0,745.89,263.01,93.93,426.99,1,-1,-1,-1,Shubhankar,Working
758,482,1,932.09,315.65,89.53,339.16,1,-1,-1,-1,Customer,Working
759,482,0,745.63,261.74,94.5,427.03,1,-1,-1,-1,Shubhankar,Working
760,483,1,933.03,315.27,90.74,339.12,1,-1,-1,-1,Customer,Working
761,483,0,748.05,263.57,94.91,425.67,1,-1,-1,-1,Shubhankar,Working
762,484,1,934.47,314.47,91.62,339.09,1,-1,-1,-1,Customer,Working
763,484,0,750.03,262.38,96.86,427.61,1,-1,-1,-1,Shubhankar,Working
764,485,1,935.03,314.34,92.54,339.37,1,-1,-1,-1,Customer,Working
765,485,0,751.09,261.05,98.28,428.14,1,-1,-1,-1,Shubhankar,Working
766,486,1,935.44,314.98,93.76,338.75,1,-1,-1,-1,Customer,Working
767,486,0,750.66,260.68,98.5,428.74,1,-1,-1,-1,Shubhankar,Working
768,487,1,935.73,314.19,95.2,338.62,1,-1,-1,-1,Customer,Working
769,487,0,751.29,260.23,98.93,428.91,1,-1,-1,-1,Shubhankar,Working
770,488,1,936.23,314.56,96.25,338.53,1,-1,-1,-1,Customer,Working
771,488,0,751.36,260.01,100.06,429.08,1,-1,-1,-1,Shubhankar,Working
772,489,1,936.86,314.72,97.01,338.46,1,-1,-1,-1,Customer,Working
773,489,0,751.55,260.82,101.44,428.67,1,-1,-1,-1,Shubhankar,Working
774,490,1,936.94,314.79,97.57,338.41,1,-1,-1,-1,Customer,Working
775,490,0,751.18,260.65,102.17,429.47,1,-1,-1,-1,Shubhankar,Working
776,491,1,936.85,314.83,97.98,338.37,1,-1,-1,-1,Customer,Working
777,491,0,750.98,261.21,101.88,429.18,1,-1,-1,-1,Shubhankar,Working
778,492,1,936.99,314.4,97.73,338.59,1,-1,-1,-1,Customer,Working
779,492,0,750.37,261.37,100.84,427.86,1,-1,-1,-1,Shubhankar,Working
780,493,1,936.22,313.74,97.27,339.0,1,-1,-1,-1,Customer,Working
781,493,0,748.9,261.62,98.99,427.64,1,-1,-1,-1,Shubhankar,Working
782,494,1,936.46,313.24,96.66,339.02,1,-1,-1,-1,Customer,Working
783,494,0,747.46,261.81,98.74,426.71,1,-1,-1,-1,Shubhankar,Working
784,495,1,936.83,313.5,96.49,338.77,1,-1,-1,-1,Customer,Working
785,495,0,746.77,261.86,98.27,425.74,1,-1,-1,-1,Shubhankar,Working
786,496,1,937.83,313.64,96.64,338.6,1,-1,-1,-1,Customer,Working
787,496,0,747.99,262.45,97.12,425.54,1,-1,-1,-1,Shubhankar,Working
788,497,1,937.16,314.06,98.13,339.12,1,-1,-1,-1,Customer,Working
789,497,0,749.5,262.25,96.55,425.67,1,-1,-1,-1,Shubhankar,Working
790,498,1,937.82,313.89,98.11,339.97,1,-1,-1,-1,Customer,Working
791,498,0,750.37,261.67,96.4,426.05,1,-1,-1,-1,Shubhankar,Working
792,499,1,940.39,314.83,96.73,340.23,1,-1,-1,-1,Customer,Working
793,499,0,750.53,261.59,96.03,426.58,1,-1,-1,-1,Shubhankar,Working
794,500,1,942.77,315.41,94.64,343.16,1,-1,-1,-1,Customer,Working
795,500,0,750.66,261.46,95.75,426.98,1,-1,-1,-1,Shubhankar,Working
796,501,1,945.61,314.04,92.57,344.82,1,-1,-1,-1,Customer,Working
797,501,0,751.21,261.55,95.28,427.52,1,-1,-1,-1,Shubhankar,Working
798,502,1,947.69,313.72,91.04,345.04,1,-1,-1,-1,Customer,Working
799,502,0,750.85,261.68,94.94,428.18,1,-1,-1,-1,Shubhankar,Working
800,503,1,951.05,313.57,90.49,347.12,1,-1,-1,-1,Customer,Working
801,503,0,751.43,261.6,94.68,428.67,1,-1,-1,-1,Shubhankar,Working
802,504,1,954.07,312.83,90.64,349.26,1,-1,-1,-1,Customer,Working
803,504,0,751.69,260.83,94.5,429.03,1,-1,-1,-1,Shubhankar,Working
804,505,1,956.65,313.1,91.03,352.22,1,-1,-1,-1,Customer,Working
805,505,0,752.28,260.49,94.09,429.28,1,-1,-1,-1,Shubhankar,Working
806,506,1,958.18,310.61,91.3,353.28,1,-1,-1,-1,Customer,Working
807,506,0,752.57,260.23,93.8,430.27,1,-1,-1,-1,Shubhankar,Working
808,507,1,957.93,309.62,92.33,354.41,1,-1,-1,-1,Customer,Working
809,507,0,752.73,259.77,93.58,430.73,1,-1,-1,-1,Shubhankar,Working
810,508,1,956.87,310.61,93.89,354.7,1,-1,-1,-1,Customer,Working
811,508,0,751.71,258.66,93.7,430.81,1,-1,-1,-1,Shubhankar,Working
812,509,1,954.12,310.08,95.86,354.67,1,-1,-1,-1,Customer,Working
813,509,0,752.88,258.89,93.23,430.84,1,-1,-1,-1,Shubhankar,Working
814,510,1,948.52,309.77,99.76,353.54,1,-1,-1,-1,Customer,Working
815,510,0,752.76,259.17,92.89,431.12,1,-1,-1,-1,Shubhankar,Working
816,511,1,940.85,310.29,103.15,352.48,1,-1,-1,-1,Customer,Working
817,511,0,752.95,258.38,92.92,431.08,1,-1,-1,-1,Shubhankar,Working
818,512,1,935.93,309.93,104.53,350.58,1,-1,-1,-1,Customer,Working
819,512,0,753.21,257.61,93.22,431.34,1,-1,-1,-1,Shubhankar,Working
820,513,1,929.36,308.44,106.62,348.65,1,-1,-1,-1,Customer,Working
821,513,0,752.79,256.43,93.7,431.27,1,-1,-1,-1,Shubhankar,Working
822,514,1,927.91,309.22,107.33,347.86,1,-1,-1,-1,Customer,Working
823,514,0,752.55,255.16,94.06,430.95,1,-1,-1,-1,Shubhankar,Working
824,515,1,925.12,309.29,107.57,346.71,1,-1,-1,-1,Customer,Working
825,515,0,753.13,253.73,93.49,430.13,1,-1,-1,-1,Shubhankar,Working
826,516,1,920.86,306.94,105.0,345.83,1,-1,-1,-1,Customer,Working
827,516,0,752.05,252.12,93.9,426.75,1,-1,-1,-1,Shubhankar,Working
828,517,1,917.58,306.23,102.85,345.15,1,-1,-1,-1,Customer,Working
829,517,0,751.57,251.82,94.2,424.89,1,-1,-1,-1,Shubhankar,Working
830,518,1,917.23,306.57,101.01,344.36,1,-1,-1,-1,Customer,Working
831,518,0,751.8,251.68,94.14,422.98,1,-1,-1,-1,Shubhankar,Working
832,519,1,919.06,306.35,99.12,344.79,1,-1,-1,-1,Customer,Working
833,519,0,752.09,251.79,94.37,421.32,1,-1,-1,-1,Shubhankar,Working
834,520,1,919.67,304.57,98.01,343.8,1,-1,-1,-1,Customer,Working
835,520,0,752.25,252.35,93.71,420.37,1,-1,-1,-1,Shubhankar,Working
836,521,1,920.25,304.18,98.3,344.2,1,-1,-1,-1,Customer,Working
837,521,0,751.96,252.75,93.51,419.68,1,-1,-1,-1,Shubhankar,Working
838,522,1,922.27,305.19,102.07,344.69,1,-1,-1,-1,Customer,Working
839,522,0,751.42,252.76,93.63,419.73,1,-1,-1,-1,Shubhankar,Working
840,523,1,926.39,306.7,102.09,344.61,1,-1,-1,-1,Customer,Working
841,523,0,751.66,253.74,93.46,421.12,1,-1,-1,-1,Shubhankar,Working
842,524,1,930.88,306.24,103.46,344.04,1,-1,-1,-1,Customer,Working
843,524,0,749.44,248.15,92.78,418.57,1,-1,-1,-1,Shubhankar,Working
844,525,1,931.49,305.35,104.2,345.3,1,-1,-1,-1,Customer,Working
845,525,0,745.11,246.7,93.64,415.01,1,-1,-1,-1,Shubhankar,Working
846,526,1,934.48,304.44,104.19,345.62,1,-1,-1,-1,Customer,Working
847,526,0,737.02,246.63,98.38,412.1,1,-1,-1,-1,Shubhankar,Working
848,527,1,933.75,304.67,105.27,345.91,1,-1,-1,-1,Customer,Working
849,527,0,721.76,246.91,108.95,409.82,1,-1,-1,-1,Shubhankar,Working
850,528,1,932.06,305.17,107.16,345.88,1,-1,-1,-1,Customer,Working
851,528,0,708.2,246.98,117.48,409.09,1,-1,-1,-1,Shubhankar,Working
852,529,1,930.15,308.26,109.08,345.3,1,-1,-1,-1,Customer,Working
853,529,0,699.7,247.78,125.63,408.66,1,-1,-1,-1,Shubhankar,Working
854,530,1,925.37,310.45,112.68,344.35,1,-1,-1,-1,Customer,Working
855,530,0,696.16,249.13,132.12,407.76,1,-1,-1,-1,Shubhankar,Working
856,531,1,916.31,313.86,116.12,343.41,1,-1,-1,-1,Customer,Working
857,531,0,693.77,250.11,136.85,406.56,1,-1,-1,-1,Shubhankar,Working
858,532,1,903.31,311.76,116.99,341.31,1,-1,-1,-1,Customer,Working
859,532,0,687.37,252.46,141.94,405.44,1,-1,-1,-1,Shubhankar,Working
860,533,1,889.86,307.18,108.3,338.93,1,-1,-1,-1,Customer,Working
861,533,0,680.69,254.54,147.3,405.3,1,-1,-1,-1,Shubhankar,Working
862,534,1,880.67,306.19,102.23,337.18,1,-1,-1,-1,Customer,Working
863,534,0,675.0,254.59,154.51,407.4,1,-1,-1,-1,Shubhankar,Working
864,535,1,869.53,305.42,101.09,334.73,1,-1,-1,-1,Customer,Working
865,535,0,671.22,255.92,161.96,409.52,1,-1,-1,-1,Shubhankar,Working
866,536,1,852.29,305.75,107.38,331.93,1,-1,-1,-1,Customer,Working
867,536,0,667.51,257.28,164.92,410.56,1,-1,-1,-1,Shubhankar,Working
868,537,1,837.21,309.08,116.07,329.08,1,-1,-1,-1,Customer,Working
869,537,0,663.37,257.98,163.81,412.53,1,-1,-1,-1,Shubhankar,Working
870,538,1,823.28,309.91,125.7,328.25,1,-1,-1,-1,Customer,Working
871,538,0,662.03,258.54,159.17,415.29,1,-1,-1,-1,Shubhankar,Working
872,539,1,814.01,312.96,133.82,327.73,1,-1,-1,-1,Customer,Working
873,539,0,665.66,258.42,153.87,418.27,1,-1,-1,-1,Shubhankar,Working
874,540,1,809.08,313.41,139.48,328.29,1,-1,-1,-1,Customer,Working
875,540,0,672.31,257.06,148.66,422.66,1,-1,-1,-1,Shubhankar,Working
876,541,1,793.1,311.58,137.57,326.64,1,-1,-1,-1,Customer,Working
877,541,0,680.31,255.85,145.65,425.67,1,-1,-1,-1,Shubhankar,Working
878,542,1,776.95,305.34,118.92,326.66,1,-1,-1,-1,Customer,Working
879,542,0,688.51,255.65,145.37,427.56,1,-1,-1,-1,Shubhankar,Working
880,543,1,771.59,306.01,102.29,325.86,1,-1,-1,-1,Customer,Working
881,543,0,697.84,253.25,144.63,431.57,1,-1,-1,-1,Shubhankar,Working
882,544,0,704.47,251.79,142.73,435.45,1,-1,-1,-1,Shubhankar,Not Working
883,545,0,709.69,250.26,139.16,440.17,1,-1,-1,-1,Shubhankar,Not Working
884,546,0,712.79,251.9,135.49,446.62,1,-1,-1,-1,Shubhankar,Not Working
885,547,0,716.47,252.27,135.54,452.79,1,-1,-1,-1,Shubhankar,Not Working
886,548,0,724.11,252.32,139.94,457.86,1,-1,-1,-1,Shubhankar,Not Working
887,549,0,734.35,249.92,139.87,463.22,1,-1,-1,-1,Shubhankar,Not Working
888,550,1,661.9,281.18,95.3,341.11,1,-1,-1,-1,Customer,Working
889,550,0,742.26,246.73,138.18,467.78,1,-1,-1,-1,Shubhankar,Working
890,551,1,655.11,289.28,98.61,328.3,1,-1,-1,-1,Customer,Working
891,551,0,746.47,243.01,135.56,470.55,1,-1,-1,-1,Shubhankar,Working
892,552,1,648.72,292.01,98.84,318.72,1,-1,-1,-1,Customer,Working
893,552,0,752.53,240.84,133.91,472.4,1,-1,-1,-1,Shubhankar,Working
894,553,1,640.62,295.12,97.37,311.09,1,-1,-1,-1,Customer,Working
895,553,0,755.93,237.65,132.17,474.53,1,-1,-1,-1,Shubhankar,Working
896,554,1,631.28,298.62,91.11,300.15,1,-1,-1,-1,Customer,Working
897,554,0,760.22,236.67,131.16,476.15,1,-1,-1,-1,Shubhankar,Working
898,555,1,623.43,299.63,86.28,292.64,1,-1,-1,-1,Customer,Working
899,555,0,766.74,234.82,136.45,477.08,1,-1,-1,-1,Shubhankar,Working
900,556,1,615.45,300.24,83.99,287.44,1,-1,-1,-1,Customer,Working
901,556,0,777.8,234.63,150.43,477.07,1,-1,-1,-1,Shubhankar,Working
902,557,1,606.37,300.0,83.4,283.86,1,-1,-1,-1,Customer,Working
903,557,0,786.86,234.54,168.56,475.78,1,-1,-1,-1,Shubhankar,Working
904,558,1,599.54,300.59,84.17,278.58,1,-1,-1,-1,Customer,Working
905,558,0,792.27,234.81,182.89,475.34,1,-1,-1,-1,Shubhankar,Working
906,559,1,589.68,302.21,83.14,274.59,1,-1,-1,-1,Customer,Working
907,559,0,795.71,234.82,193.62,476.0,1,-1,-1,-1,Shubhankar,Working
908,560,1,578.53,301.94,79.77,266.32,1,-1,-1,-1,Customer,Working
909,560,0,789.11,236.02,192.14,475.16,1,-1,-1,-1,Shubhankar,Working
910,561,1,568.74,302.19,76.5,261.3,1,-1,-1,-1,Customer,Working
911,561,0,788.13,239.12,189.42,473.47,1,-1,-1,-1,Shubhankar,Working
912,562,1,565.87,302.91,76.31,257.6,1,-1,-1,-1,Customer,Working
913,562,0,786.48,239.76,187.97,471.93,1,-1,-1,-1,Shubhankar,Working
914,563,1,564.61,308.59,75.28,254.74,1,-1,-1,-1,Customer,Working
915,563,0,789.59,241.31,187.46,471.33,1,-1,-1,-1,Shubhankar,Working
916,564,1,565.86,312.56,73.36,252.05,1,-1,-1,-1,Customer,Working
917,564,0,797.45,242.84,187.35,471.16,1,-1,-1,-1,Shubhankar,Working
918,565,1,561.65,318.35,64.17,245.16,1,-1,-1,-1,Customer,Working
919,565,0,810.54,242.08,185.09,471.79,1,-1,-1,-1,Shubhankar,Working
920,566,0,813.83,241.15,187.27,472.63,1,-1,-1,-1,Shubhankar,Not Working
921,567,0,808.51,241.19,192.41,472.14,1,-1,-1,-1,Shubhankar,Not Working
922,568,0,802.08,240.44,196.98,471.52,1,-1,-1,-1,Shubhankar,Not Working
923,569,0,798.5,236.91,198.12,471.88,1,-1,-1,-1,Shubhankar,Not Working
924,570,0,795.39,236.19,195.94,472.07,1,-1,-1,-1,Shubhankar,Not Working
925,571,0,800.3,238.41,186.68,471.1,1,-1,-1,-1,Shubhankar,Not Working
926,572,0,803.03,238.65,178.0,469.34,1,-1,-1,-1,Shubhankar,Not Working
927,573,0,802.64,239.56,172.21,467.69,1,-1,-1,-1,Shubhankar,Not Working
928,574,0,799.7,239.53,166.35,467.15,1,-1,-1,-1,Shubhankar,Not Working
929,575,0,790.37,237.07,156.31,467.29,1,-1,-1,-1,Shubhankar,Not Working
930,576,0,778.02,236.93,147.92,470.34,1,-1,-1,-1,Shubhankar,Not Working
931,577,0,771.37,236.63,139.58,469.39,1,-1,-1,-1,Shubhankar,Not Working
932,578,0,755.63,236.83,139.51,467.12,1,-1,-1,-1,Shubhankar,Not Working
933,579,0,730.67,236.31,149.59,466.16,1,-1,-1,-1,Shubhankar,Not Working
934,580,0,707.51,236.73,162.14,462.6,1,-1,-1,-1,Shubhankar,Not Working
935,581,0,699.6,237.34,170.75,459.09,1,-1,-1,-1,Shubhankar,Not Working
936,582,0,696.96,238.97,175.66,454.97,1,-1,-1,-1,Shubhankar,Not Working
937,583,0,691.57,238.36,179.51,453.29,1,-1,-1,-1,Shubhankar,Not Working
938,584,0,679.66,237.89,178.21,453.17,1,-1,-1,-1,Shubhankar,Not Working
939,585,0,653.33,235.06,175.35,449.32,1,-1,-1,-1,Shubhankar,Not Working
940,586,0,630.98,231.37,171.35,444.65,1,-1,-1,-1,Shubhankar,Not Working
941,587,0,617.78,233.53,166.77,440.4,1,-1,-1,-1,Shubhankar,Not Working
942,588,0,613.3,237.77,160.68,437.26,1,-1,-1,-1,Shubhankar,Not Working
943,589,0,617.61,239.17,151.59,433.95,1,-1,-1,-1,Shubhankar,Not Working
944,590,0,627.17,244.74,141.38,431.81,1,-1,-1,-1,Shubhankar,Not Working
945,591,0,635.73,246.71,131.46,429.37,1,-1,-1,-1,Shubhankar,Not Working
946,592,0,638.24,245.62,123.13,427.58,1,-1,-1,-1,Shubhankar,Not Working
947,593,0,636.83,240.75,115.96,422.12,1,-1,-1,-1,Shubhankar,Not Working
948,594,0,631.52,241.21,112.11,414.81,1,-1,-1,-1,Shubhankar,Not Working
949,595,0,621.1,242.54,112.84,407.21,1,-1,-1,-1,Shubhankar,Not Working
950,596,0,601.46,248.47,122.69,398.12,1,-1,-1,-1,Shubhankar,Not Working
951,597,0,579.46,252.7,138.34,390.14,1,-1,-1,-1,Shubhankar,Not Working
952,598,0,561.6,250.06,154.66,388.49,1,-1,-1,-1,Shubhankar,Not Working
953,599,0,551.55,251.08,164.65,385.86,1,-1,-1,-1,Shubhankar,Not Working
954,600,0,544.44,250.08,168.37,384.44,1,-1,-1,-1,Shubhankar,Not Working
955,601,0,529.6,249.62,156.04,381.54,1,-1,-1,-1,Shubhankar,Not Working
956,602,0,504.94,250.75,146.21,380.51,1,-1,-1,-1,Shubhankar,Not Working
957,603,0,477.95,252.17,141.77,378.21,1,-1,-1,-1,Shubhankar,Not Working
958,604,0,455.13,251.52,145.1,375.88,1,-1,-1,-1,Shubhankar,Not Working
959,605,0,439.29,255.57,154.37,372.99,1,-1,-1,-1,Shubhankar,Not Working
960,606,0,421.86,257.37,165.23,370.77,1,-1,-1,-1,Shubhankar,Not Working
961,607,0,396.68,255.69,172.07,366.86,1,-1,-1,-1,Shubhankar,Not Working
962,608,0,367.08,253.84,171.86,362.62,1,-1,-1,-1,Shubhankar,Not Working
963,609,0,344.88,250.94,162.65,360.24,1,-1,-1,-1,Shubhankar,Not Working
964,610,0,337.59,250.67,152.66,355.8,1,-1,-1,-1,Shubhankar,Not Working
965,611,0,335.58,253.12,143.18,350.43,1,-1,-1,-1,Shubhankar,Not Working
966,612,0,323.27,231.58,133.0,322.9,1,-1,-1,-1,Shubhankar,Not Working
967,613,0,309.34,228.24,126.43,297.07,1,-1,-1,-1,Shubhankar,Not Working
968,614,0,293.8,230.91,125.84,278.4,1,-1,-1,-1,Shubhankar,Not Working
969,615,0,285.81,234.17,125.6,265.87,1,-1,-1,-1,Shubhankar,Not Working
970,616,0,278.66,237.91,126.89,257.13,1,-1,-1,-1,Shubhankar,Not Working
971,617,0,268.22,241.16,131.37,248.53,1,-1,-1,-1,Shubhankar,Not Working
972,618,0,252.64,245.39,138.9,244.15,1,-1,-1,-1,Shubhankar,Not Working
973,619,0,236.21,251.72,149.32,239.87,1,-1,-1,-1,Shubhankar,Not Working
974,620,0,219.66,254.16,159.09,239.7,1,-1,-1,-1,Shubhankar,Not Working
975,621,0,200.94,255.16,170.9,240.99,1,-1,-1,-1,Shubhankar,Not Working
976,622,0,184.06,254.65,178.14,241.48,1,-1,-1,-1,Shubhankar,Not Working
977,623,0,166.1,253.34,177.42,242.74,1,-1,-1,-1,Shubhankar,Working
978,624,0,154.83,253.25,170.6,243.2,1,-1,-1,-1,Shubhankar,Working
979,625,0,152.7,256.03,162.62,244.39,1,-1,-1,-1,Shubhankar,Working
980,626,0,151.08,258.43,154.91,246.18,1,-1,-1,-1,Shubhankar,Working
981,627,0,148.75,258.71,149.06,249.5,1,-1,-1,-1,Shubhankar,Working
982,628,0,144.49,258.56,146.53,255.26,1,-1,-1,-1,Shubhankar,Working
983,629,0,139.67,254.83,145.54,261.55,1,-1,-1,-1,Shubhankar,Working
984,630,0,134.94,248.36,146.45,267.55,1,-1,-1,-1,Shubhankar,Working
985,631,0,127.28,243.18,148.73,272.7,1,-1,-1,-1,Shubhankar,Working
986,632,0,119.4,238.7,151.7,275.15,1,-1,-1,-1,Shubhankar,Working
987,633,0,114.34,235.06,153.02,275.46,1,-1,-1,-1,Shubhankar,Working
988,634,0,114.41,233.98,150.15,275.03,1,-1,-1,-1,Shubhankar,Working
989,635,0,121.22,234.66,142.57,274.1,1,-1,-1,-1,Shubhankar,Working
990,636,0,126.21,236.5,135.4,272.6,1,-1,-1,-1,Shubhankar,Working
991,637,0,128.19,239.5,130.99,271.43,1,-1,-1,-1,Shubhankar,Working
992,638,0,128.55,244.4,130.5,270.05,1,-1,-1,-1,Shubhankar,Working
993,639,0,128.48,253.34,130.45,264.53,1,-1,-1,-1,Shubhankar,Working
994,640,0,128.09,266.74,133.46,256.78,1,-1,-1,-1,Shubhankar,Working
995,641,0,129.91,285.65,136.84,241.82,1,-1,-1,-1,Shubhankar,Working
996,642,0,133.54,306.7,137.07,225.28,1,-1,-1,-1,Shubhankar,Working
997,643,0,134.55,326.12,137.46,209.68,1,-1,-1,-1,Shubhankar,Working
998,644,0,134.47,341.16,138.08,194.08,1,-1,-1,-1,Shubhankar,Working
999,645,0,133.22,347.76,138.3,180.89,1,-1,-1,-1,Shubhankar,Working
1000,646,0,131.81,347.84,141.7,173.94,1,-1,-1,-1,Shubhankar,Working
1001,647,0,128.95,348.87,147.12,167.79,1,-1,-1,-1,Shubhankar,Working
1002,648,0,126.27,349.38,151.84,162.4,1,-1,-1,-1,Shubhankar,Working
1003,649,0,123.59,350.59,155.77,158.15,1,-1,-1,-1,Shubhankar,Working
1004,650,0,121.78,354.24,158.3,155.25,1,-1,-1,-1,Shubhankar,Working
1005,651,0,121.83,358.09,159.86,152.36,1,-1,-1,-1,Shubhankar,Working
